"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_url0","Input.audio_url1","Input.audio_url2","Input.audio_url3","Input.audio_url4","Answer.wav0.1","Answer.wav0.2","Answer.wav0.3","Answer.wav0.4","Answer.wav0.5","Answer.wav1.1","Answer.wav1.2","Answer.wav1.3","Answer.wav1.4","Answer.wav1.5","Answer.wav2.1","Answer.wav2.2","Answer.wav2.3","Answer.wav2.4","Answer.wav2.5","Answer.wav3.1","Answer.wav3.2","Answer.wav3.3","Answer.wav3.4","Answer.wav3.5","Answer.wav4.1","Answer.wav4.2","Answer.wav4.3","Answer.wav4.4","Answer.wav4.5","Approve","Reject"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3FPRZHYEP43X7ZLU9KLM8T1E62G3VG","A3C2X1L5PVNNLV","Submitted","Sat Mar 06 23:23:20 PST 2021","Sat Mar 06 23:26:15 PST 2021","Tue Mar 09 23:26:15 PST 2021","","","","175","100% (17/17)","100% (17/17)","100% (17/17)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3G5W44VEUDEKL0365VEZPEF6U9DKGI","A6KOTWP7N7RLU","Submitted","Sat Mar 06 23:13:48 PST 2021","Sat Mar 06 23:14:53 PST 2021","Tue Mar 09 23:14:53 PST 2021","","","","65","100% (40/40)","100% (40/40)","100% (40/40)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3HHRAGRYXE1OWH1DPH0I4EASA1U9O2","A3Q9H7A8J8GR01","Submitted","Sat Mar 06 23:52:08 PST 2021","Sat Mar 06 23:52:56 PST 2021","Tue Mar 09 23:52:56 PST 2021","","","","48","100% (19/19)","100% (19/19)","100% (19/19)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3I33IC7ZWLYOUTMDUPGLTWI9FEG2A4","A3PXU2ZLEL8WRW","Submitted","Sat Mar 06 23:50:38 PST 2021","Sat Mar 06 23:52:02 PST 2021","Tue Mar 09 23:52:02 PST 2021","","","","84","100% (156/156)","100% (156/156)","100% (156/156)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3IAEQB9FMKG84GNWSJWU74644O3WDD","A11WCFPJSR5VZP","Submitted","Sat Mar 06 22:47:01 PST 2021","Sat Mar 06 23:00:43 PST 2021","Tue Mar 09 23:00:43 PST 2021","","","","822","100% (70/70)","100% (70/70)","100% (70/70)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3MH9DQ75728YOW8IZ9I1V1O4W0CUGQ","A2GTBBZA2M82NR","Submitted","Sat Mar 06 23:45:09 PST 2021","Sat Mar 06 23:45:47 PST 2021","Tue Mar 09 23:45:47 PST 2021","","","","38","100% (19/19)","100% (19/19)","100% (19/19)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","true","false","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3RJSC4XJ16QKSD7IK6LQ2X98Q2T50F","A2FYFCD16Z3PCC","Submitted","Sat Mar 06 23:11:10 PST 2021","Sat Mar 06 23:11:44 PST 2021","Tue Mar 09 23:11:44 PST 2021","","","","34","100% (116/116)","100% (116/116)","100% (116/116)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3RKNTXVS3SUYX710Y3Z9MBF7ZS94AZ","AZCGF2D7QIO10","Submitted","Sat Mar 06 22:51:47 PST 2021","Sat Mar 06 22:52:15 PST 2021","Tue Mar 09 22:52:15 PST 2021","","","","28","100% (45/45)","100% (45/45)","100% (45/45)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3RU7GD8VPUPOMW9DDNDOA9K8CU0SPY","A2NAKIXS3DVGAA","Submitted","Sun Mar 07 04:16:43 PST 2021","Sun Mar 07 04:21:35 PST 2021","Wed Mar 10 04:21:35 PST 2021","","","","292","100% (16/16)","100% (16/16)","100% (16/16)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3T111IHZ5KMRTUTTH9HMY9FXLOER9T","A39VVWV1GHLMFD","Submitted","Sun Mar 07 00:02:20 PST 2021","Sun Mar 07 00:05:58 PST 2021","Wed Mar 10 00:05:58 PST 2021","","","","218","100% (168/168)","100% (160/160)","100% (160/160)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3TR2532VIVQNDN8IBX51C824L6C6J5","A70TBKPGWQZO4","Submitted","Sat Mar 06 23:57:17 PST 2021","Sat Mar 06 23:57:47 PST 2021","Tue Mar 09 23:57:47 PST 2021","","","","30","100% (21/21)","100% (21/21)","100% (21/21)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3VE8AYVF8STUCZ5ALMBEHO63YU08F5","A3CAF7LTD3ORSG","Submitted","Sun Mar 07 03:16:52 PST 2021","Sun Mar 07 03:17:29 PST 2021","Wed Mar 10 03:17:29 PST 2021","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3WAKVUDHU2CFV3XH66E7POBBXXR7UY","A3TYCJO2DG3RMH","Submitted","Sat Mar 06 22:57:38 PST 2021","Sat Mar 06 22:58:05 PST 2021","Tue Mar 09 22:58:05 PST 2021","","","","27","100% (97/97)","100% (56/56)","100% (56/56)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3Y4W8Q93L5GVPRNR29RYL2NQXF7VD8","A31Z5TPD8QKE26","Submitted","Sun Mar 07 00:20:59 PST 2021","Sun Mar 07 00:24:06 PST 2021","Wed Mar 10 00:24:06 PST 2021","","","","187","100% (44/44)","100% (44/44)","100% (44/44)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3YW4XOSQKWH1KHIFHQXYOEKYUBTU1Q","A22DDO8NILSX6O","Submitted","Sat Mar 06 23:43:29 PST 2021","Sat Mar 06 23:47:39 PST 2021","Tue Mar 09 23:47:39 PST 2021","","","","250","100% (48/48)","100% (32/32)","100% (32/32)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false"
"38LRF35D6QSU70Z0ES6GON48NLRU30","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","3YZ8UPK3VZIL7KSDXNMI5A3PY8ICUW","A35TUIBF05DKM4","Submitted","Sat Mar 06 22:57:45 PST 2021","Sat Mar 06 22:58:08 PST 2021","Tue Mar 09 22:58:08 PST 2021","","","","23","100% (193/193)","100% (193/193)","100% (193/193)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/274.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/274.wav","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false"
"388CL5C1SOJ6IIJ5KZ3H1U9ZTZGHL0","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","31QNSG6A5XPHX6Q433D2TWTM06378M","A3PXU2ZLEL8WRW","Submitted","Sun Mar 07 00:07:34 PST 2021","Sun Mar 07 00:12:14 PST 2021","Wed Mar 10 00:12:14 PST 2021","","","","280","100% (156/156)","100% (156/156)","100% (156/156)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/128.wav","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false"
"388CL5C1SOJ6IIJ5KZ3H1U9ZTZGHL0","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","31Z0PCVWUQB0VQIS61OXKSP9EJ1T7A","A3CAF7LTD3ORSG","Submitted","Sun Mar 07 03:17:29 PST 2021","Sun Mar 07 03:18:36 PST 2021","Wed Mar 10 03:18:36 PST 2021","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/128.wav","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false"
"388CL5C1SOJ6IIJ5KZ3H1U9ZTZGHL0","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","323Q6SJS8OCN5A63OQ5KU1Z21DAFHB","A3C2X1L5PVNNLV","Submitted","Sat Mar 06 23:35:16 PST 2021","Sat Mar 06 23:36:32 PST 2021","Tue Mar 09 23:36:32 PST 2021","","","","76","100% (17/17)","100% (17/17)","100% (17/17)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/128.wav","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false"
"388CL5C1SOJ6IIJ5KZ3H1U9ZTZGHL0","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","32ZKVD547LJIYLNO43UM7H773A33BD","A31Z5TPD8QKE26","Submitted","Sun Mar 07 00:20:35 PST 2021","Sun Mar 07 00:30:24 PST 2021","Wed Mar 10 00:30:24 PST 2021","","","","589","100% (44/44)","100% (44/44)","100% (44/44)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/128.wav","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false"
"388CL5C1SOJ6IIJ5KZ3H1U9ZTZGHL0","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","33IZTU6J87XTV5B4ZEN54M6BETNXS5","A2GTBBZA2M82NR","Submitted","Sat Mar 06 23:50:47 PST 2021","Sat Mar 06 23:53:33 PST 2021","Tue Mar 09 23:53:33 PST 2021","","","","166","100% (19/19)","100% (19/19)","100% (19/19)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/128.wav","false","false","false","false","true","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false"
"388CL5C1SOJ6IIJ5KZ3H1U9ZTZGHL0","3IRHJ9AYT6S2WDZY6Z7UD2TFLL5GNW","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.12","Sat Mar 06 22:25:35 PST 2021","20","BatchId:4357717;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 23:25:35 PDT 2021","","","37ZHEEHM62IVW9KYRMI62FLBKK737M","A2683ZVNWI119A","Submitted","Sat Mar 06 22:55:38 PST 2021","Sat Mar 06 22:59:05 PST 2021","Tue Mar 09 22:59:05 PST 2021","","","","207","100% (160/160)","100% (160/160)","100% (160/160)","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c16/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/melgan/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/univnet-c32/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/pwg/128.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/tts/hifi-gan/128.wav","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false"
